time,x,y,yaw,speed,speed_error,cross_track_error,yaw_rate,thrust_L,thrust_R,steer_L,steer_R,min_cost
294.3200,-93.7453,11.2674,-2.7668,1.2983,0.0017,0.7090,0.0765,-196.0736,767.9419,-0.2450,0.1464,628.4533
294.4200,-93.8656,11.2205,-2.7588,1.2981,0.0019,0.8372,0.0805,-217.5721,770.4409,-0.2447,0.1467,738.4709
294.5240,-93.9852,11.1723,-2.7507,1.2977,0.0023,0.9654,0.1060,-234.4475,777.1093,-0.2445,0.1470,859.7599
294.6280,-94.1041,11.1227,-2.7427,1.2972,0.0028,1.0934,0.0987,-250.0000,778.4858,-0.2443,0.1472,998.0868
294.7240,-94.2221,11.0719,-2.7347,1.2964,0.0036,1.2212,0.1030,-250.0000,781.2044,-0.2441,0.1478,1157.5803
294.8520,-94.3392,11.0198,-2.7267,1.2953,0.0047,1.3486,0.0885,-250.0000,780.4815,-0.2437,0.1482,1311.2704
294.9200,-94.4553,10.9663,-2.7188,1.2938,0.0062,1.3785,0.0655,-250.0000,789.5418,-0.2439,0.1481,1545.8239
295.0200,-94.5701,10.9116,-2.7110,1.2918,0.0082,1.2565,0.0695,-250.0000,798.0964,-0.2435,0.1481,1307.0059
295.1240,-94.6839,10.8556,-2.7032,1.2895,0.0105,1.1355,0.0835,-250.0000,807.8048,-0.2431,0.1476,1146.6375
295.2200,-94.7964,10.7984,-2.6954,1.2868,0.0132,1.0158,0.0680,-250.0000,822.8568,-0.2431,0.1473,1012.7767
295.3200,-94.9079,10.7398,-2.6877,1.2838,0.0162,0.8977,0.0663,-250.0000,839.2012,-0.2429,0.1474,899.7678
295.4240,-95.0183,10.6799,-2.6800,1.2807,0.0193,0.7816,0.0705,-250.0000,847.9629,-0.2429,0.1471,797.1279
295.5240,-95.1277,10.6187,-2.6721,1.2776,0.0224,0.6684,0.0740,-250.0000,864.8418,-0.2430,0.1468,698.8087
295.6240,-95.2363,10.5560,-2.6642,1.2747,0.0253,0.5594,0.0668,-250.0000,870.6415,-0.2428,0.1466,633.8716
295.7280,-95.3441,10.4919,-2.6562,1.2720,0.0280,0.4578,0.0780,-250.0000,883.8598,-0.2426,0.1466,556.4626
295.8560,-95.4512,10.4262,-2.6481,1.2696,0.0304,0.3697,0.0735,-250.0000,899.0448,-0.2426,0.1466,510.9189
295.9160,-95.5578,10.3591,-2.6398,1.2677,0.0323,0.3071,0.0840,-250.0000,901.8755,-0.2425,0.1466,474.2086
296.0040,-95.6637,10.2903,-2.6314,1.2663,0.0337,0.2876,0.0750,-250.0000,901.6959,-0.2422,0.1469,455.8640
296.1080,-95.7693,10.2199,-2.6229,1.2655,0.0345,0.3198,0.0930,-250.0000,903.5898,-0.2420,0.1473,435.8221
296.2080,-95.8744,10.1479,-2.6144,1.2654,0.0346,0.3917,0.0890,-250.0000,906.1745,-0.2417,0.1477,453.7467
296.3120,-95.9791,10.0742,-2.6057,1.2658,0.0342,0.4864,0.0992,-250.0000,900.9262,-0.2415,0.1482,476.7277
296.4120,-96.0834,9.9990,-2.5969,1.2669,0.0331,0.5934,0.0868,-250.0000,902.1554,-0.2412,0.1488,518.5829
296.5080,-96.1872,9.9221,-2.5882,1.2685,0.0315,0.7076,0.0830,-250.0000,897.7242,-0.2409,0.1494,578.2663
296.6120,-96.2906,9.8436,-2.5794,1.2706,0.0294,0.8262,0.0850,-250.0000,892.1421,-0.2407,0.1499,653.6757
296.7000,-96.3935,9.7637,-2.5706,1.2731,0.0269,0.9478,0.0793,-250.0000,880.1488,-0.2405,0.1506,752.0364
296.8240,-96.4959,9.6822,-2.5618,1.2759,0.0241,1.0714,0.0940,-250.0000,864.3836,-0.2403,0.1510,858.0834
296.8920,-96.5976,9.5994,-2.5532,1.2790,0.0210,1.1965,0.0842,-250.0000,850.7924,-0.2401,0.1516,986.0130
297.0000,-96.6987,9.5152,-2.5446,1.2822,0.0178,1.3227,0.0952,-250.0000,840.2680,-0.2398,0.1522,1137.7850
297.0880,-96.7989,9.4298,-2.5362,1.2854,0.0146,1.4270,0.0820,-250.0000,829.8781,-0.2406,0.1516,1307.2711
297.1840,-96.8983,9.3432,-2.5278,1.2885,0.0115,1.2981,0.0645,-250.0000,829.2651,-0.2401,0.1523,1050.1346
297.2840,-96.9966,9.2556,-2.5197,1.2913,0.0087,1.1695,0.0913,-250.0000,829.3382,-0.2406,0.1521,875.3615
297.3880,-97.0938,9.1671,-2.5116,1.2938,0.0062,1.0416,0.0967,-250.0000,832.3773,-0.2410,0.1519,700.3045
297.4880,-97.1899,9.0777,-2.5038,1.2959,0.0041,0.9145,0.1017,-250.0000,836.5501,-0.2411,0.1522,580.4893
297.5840,-97.2848,8.9874,-2.4958,1.2976,0.0024,0.7885,0.0553,-250.0000,837.0777,-0.2410,0.1522,470.7213
297.6840,-97.3793,8.8957,-2.4882,1.2998,0.0002,0.6634,0.0840,-250.0000,839.2659,-0.2412,0.1520,376.7419
297.8160,-97.4710,8.8046,-2.4804,1.2996,0.0004,0.5430,0.0862,-248.6573,843.6088,-0.2413,0.1520,300.6991
297.8800,-97.5626,8.7117,-2.4728,1.3005,-0.0005,0.4262,0.0643,-247.5171,848.3899,-0.2411,0.1519,254.5711
297.9840,-97.6531,8.6180,-2.4651,1.3012,-0.0012,0.3192,0.0807,-250.0000,848.9161,-0.2410,0.1519,212.5065
298.0920,-97.7432,8.5228,-2.4575,1.3026,-0.0026,0.2353,0.0672,-250.0000,846.0673,-0.2409,0.1519,207.3459
298.1840,-97.8313,8.4275,-2.4499,1.3027,-0.0027,0.2063,0.0855,-249.5723,843.8921,-0.2408,0.1519,196.9945
298.2800,-97.9191,8.3306,-2.4423,1.3037,-0.0037,0.2514,0.0725,-250.0000,839.9670,-0.2407,0.1519,220.9998
298.3880,-98.0051,8.2336,-2.4347,1.3035,-0.0035,0.3418,0.0730,-245.8988,828.2463,-0.2406,0.1520,247.5024
298.4800,-98.0902,8.1357,-2.4271,1.3035,-0.0035,0.4512,0.0922,-234.5576,816.7363,-0.2405,0.1518,299.7366
298.5840,-98.1744,8.0368,-2.4196,1.3035,-0.0035,0.5688,0.0700,-224.9519,802.9757,-0.2404,0.1519,368.8690
298.6800,-98.2576,7.9371,-2.4120,1.3036,-0.0036,0.6905,0.0688,-215.5595,783.1726,-0.2402,0.1519,444.0497
298.8160,-98.3398,7.8365,-2.4044,1.3036,-0.0036,0.8143,0.0822,-201.0596,771.7847,-0.2399,0.1517,544.1509
298.8840,-98.4210,7.7353,-2.3970,1.3036,-0.0036,0.9394,0.0750,-189.5661,753.1861,-0.2396,0.1518,668.1520
298.9840,-98.5013,7.6334,-2.3896,1.3035,-0.0035,1.0653,0.0500,-183.2039,736.7628,-0.2393,0.1521,800.9904
299.0840,-98.5806,7.5310,-2.3822,1.3033,-0.0033,1.1916,0.0700,-180.2423,713.3729,-0.2392,0.1521,950.3373
299.1880,-98.6590,7.4280,-2.3749,1.3029,-0.0029,1.3182,0.0635,-173.6321,694.1951,-0.2391,0.1520,1110.2220
299.2880,-98.7369,7.3239,-2.3676,1.3031,-0.0031,1.3694,0.0515,-160.3789,680.6246,-0.2396,0.1515,1129.4133
299.3880,-98.8132,7.2205,-2.3606,1.3019,-0.0019,1.2410,0.0600,-141.8600,672.6903,-0.2400,0.1505,894.4161
299.4840,-98.8885,7.1168,-2.3534,1.3004,-0.0004,1.1128,0.0868,-127.1850,664.4475,-0.2398,0.1504,689.2540
299.5800,-98.9628,7.0129,-2.3465,1.2985,0.0015,0.9851,0.0660,-115.2046,664.2598,-0.2404,0.1495,566.2139
299.6880,-99.0362,6.9089,-2.3395,1.2964,0.0036,0.8578,0.0695,-97.3690,669.3983,-0.2407,0.1490,462.6107
299.8160,-99.1088,6.8047,-2.3326,1.2941,0.0059,0.7308,0.0832,-77.9127,669.3717,-0.2409,0.1484,358.1453
299.8840,-99.1807,6.7003,-2.3255,1.2917,0.0083,0.6040,0.0812,-63.6073,661.4618,-0.2407,0.1480,288.3751
299.9840,-99.2520,6.5957,-2.3184,1.2893,0.0107,0.4774,0.0675,-49.0591,658.9656,-0.2408,0.1478,241.2230
300.0880,-99.3228,6.4907,-2.3112,1.2870,0.0130,0.3509,0.0800,-33.9231,659.6935,-0.2409,0.1474,198.6060
300.1840,-99.3932,6.3854,-2.3040,1.2851,0.0149,0.2243,0.0722,-25.4943,654.3921,-0.2408,0.1472,176.9650
300.2840,-99.4634,6.2796,-2.2965,1.2835,0.0165,0.0978,0.1062,-11.5432,653.8649,-0.2409,0.1471,175.1948
300.3840,-99.5335,6.1733,-2.2891,1.2823,0.0177,0.0333,0.0553,-5.3305,655.2441,-0.2410,0.1468,186.2558
300.4880,-99.6034,6.0664,-2.2814,1.2816,0.0184,0.1588,0.0727,1.6841,645.0943,-0.2409,0.1466,218.3282
300.5880,-99.6734,5.9589,-2.2738,1.2814,0.0186,0.2867,0.0725,9.6151,638.5365,-0.2409,0.1466,254.5545
300.6880,-99.7433,5.8509,-2.2659,1.2818,0.0182,0.4154,0.0837,11.0795,631.5309,-0.2408,0.1467,304.9810
300.8280,-99.8134,5.7422,-2.2580,1.2826,0.0174,0.5447,0.0900,14.2694,620.6479,-0.2408,0.1467,386.2770
300.8960,-99.8835,5.6329,-2.2501,1.2840,0.0160,0.6745,0.0760,11.6632,610.6338,-0.2408,0.1467,469.6555
301.0000,-99.9532,5.5239,-2.2421,1.2848,0.0152,0.8039,0.0745,19.7045,594.4484,-0.2408,0.1467,585.4842
301.0920,-100.0216,5.4166,-2.2341,1.2834,0.0166,0.9311,0.0685,15.6897,582.9136,-0.2406,0.1468,680.1199
301.1760,-100.0923,5.3046,-2.2261,1.2872,0.0128,1.0636,0.0728,16.1932,568.9795,-0.2403,0.1469,840.4544
301.2760,-100.1627,5.1926,-2.2182,1.2906,0.0094,1.1958,0.0845,16.2577,552.7688,-0.2403,0.1469,992.5844
301.3760,-100.2327,5.0808,-2.2104,1.2934,0.0066,1.3278,0.0638,9.7024,542.7897,-0.2401,0.1470,1168.1068
301.4760,-100.3024,4.9690,-2.2026,1.2958,0.0042,1.3396,0.0795,14.6383,539.9471,-0.2398,0.1472,1077.7981
301.5800,-100.3716,4.8574,-2.1949,1.2976,0.0024,1.2083,0.0723,13.6020,533.8147,-0.2398,0.1468,863.5561
301.6800,-100.4402,4.7460,-2.1874,1.2989,0.0011,1.0775,0.0850,23.6104,540.3771,-0.2403,0.1466,661.5985
301.8080,-100.5083,4.6349,-2.1799,1.2996,0.0004,0.9471,0.0817,27.7720,549.7955,-0.2404,0.1461,539.9088
301.8760,-100.5759,4.5240,-2.1725,1.2997,0.0003,0.8173,0.0793,33.2294,557.5873,-0.2407,0.1456,417.1481
301.9760,-100.6428,4.4133,-2.1650,1.2994,0.0006,0.6880,0.0755,30.0667,567.8876,-0.2408,0.1456,334.0290
302.0720,-100.7093,4.3027,-2.1577,1.2988,0.0012,0.5591,0.0700,33.7447,570.5358,-0.2409,0.1454,266.6430
302.1920,-100.7753,4.1921,-2.1502,1.2980,0.0020,0.4305,0.0823,34.1384,587.7251,-0.2409,0.1452,215.1062
302.2800,-100.8408,4.0814,-2.1426,1.2971,0.0029,0.3022,0.0782,30.2019,602.9326,-0.2408,0.1454,181.3293
302.3720,-100.9060,3.9705,-2.1349,1.2962,0.0038,0.1746,0.0790,23.7649,614.8717,-0.2407,0.1456,162.1900
302.4760,-100.9708,3.8593,-2.1273,1.2955,0.0045,0.0524,0.0672,16.1239,624.4007,-0.2406,0.1457,156.3324
302.5760,-101.0351,3.7477,-2.1195,1.2950,0.0050,0.0905,0.0775,6.7307,628.1169,-0.2407,0.1457,178.2909
302.6720,-101.0992,3.6356,-2.1116,1.2947,0.0053,0.2168,0.0770,-0.6000,630.2904,-0.2406,0.1458,211.6646
302.8040,-101.1628,3.5229,-2.1036,1.2948,0.0052,0.3455,0.0883,-3.1598,636.8727,-0.2405,0.1462,258.2204
302.8760,-101.2261,3.4097,-2.0956,1.2952,0.0048,0.4749,0.0805,-14.6859,640.7076,-0.2403,0.1466,315.0149
302.9760,-101.2887,3.2959,-2.0876,1.2958,0.0042,0.6047,0.0862,-31.4427,651.0268,-0.2400,0.1470,391.1456
303.0720,-101.3509,3.1816,-2.0795,1.2965,0.0035,0.7347,0.0845,-44.7327,654.3511,-0.2396,0.1474,493.3239
303.1720,-101.4125,3.0668,-2.0714,1.2974,0.0026,0.8650,0.0910,-62.5930,657.9054,-0.2393,0.1478,594.4476
303.2800,-101.4734,2.9515,-2.0633,1.2984,0.0016,0.9954,0.0977,-74.7056,656.9561,-0.2388,0.1485,718.6426
303.3840,-101.5336,2.8357,-2.0553,1.2993,0.0007,1.1258,0.0887,-89.2782,655.5698,-0.2385,0.1490,865.0731
303.4760,-101.5929,2.7197,-2.0474,1.3001,-0.0001,1.2562,0.0845,-100.0158,651.4212,-0.2383,0.1492,1012.4846
303.5680,-101.6512,2.6033,-2.0395,1.3007,-0.0007,1.3863,0.0720,-111.8192,649.8085,-0.2380,0.1498,1180.1594
303.6720,-101.7085,2.4868,-2.0317,1.3008,-0.0008,1.2925,0.0700,-125.2359,651.4389,-0.2377,0.1495,1122.4716
303.8080,-101.7647,2.3702,-2.0241,1.3006,-0.0006,1.1646,0.0685,-129.4060,656.4164,-0.2375,0.1496,903.3055
303.8760,-101.8196,2.2537,-2.0165,1.2998,0.0002,1.0374,0.0575,-134.7010,672.0334,-0.2371,0.1494,744.3723
303.9680,-101.8732,2.1372,-2.0090,1.2984,0.0016,0.9110,0.0713,-138.7549,686.9335,-0.2370,0.1494,604.1151
304.0760,-101.9255,2.0209,-2.0016,1.2964,0.0036,0.7857,0.0715,-139.6201,695.9404,-0.2370,0.1495,496.9344
304.1760,-101.9764,1.9046,-1.9943,1.2940,0.0060,0.6615,0.0738,-147.6170,713.5000,-0.2369,0.1495,420.7776
304.2720,-102.0261,1.7883,-1.9869,1.2912,0.0088,0.5387,0.0732,-156.3707,731.3180,-0.2367,0.1496,348.8183
304.3760,-102.0744,1.6719,-1.9795,1.2882,0.0118,0.4181,0.0682,-162.4769,747.2116,-0.2366,0.1497,300.4682
304.4720,-102.1214,1.5553,-1.9720,1.2851,0.0149,0.3016,0.0680,-165.7168,763.3881,-0.2365,0.1500,272.6844
304.5720,-102.1670,1.4384,-1.9646,1.2820,0.0180,0.1961,0.0708,-179.2875,774.8630,-0.2364,0.1503,249.0300
304.6760,-102.2114,1.3211,-1.9570,1.2790,0.0210,0.1308,0.0790,-190.2414,787.8527,-0.2364,0.1507,239.6460
304.8000,-102.2545,1.2033,-1.9494,1.2762,0.0238,0.1640,0.0663,-197.8215,806.7566,-0.2364,0.1510,251.2126
304.8600,-102.2963,1.0849,-1.9417,1.2736,0.0264,0.2604,0.0680,-208.0549,816.2967,-0.2362,0.1515,272.0680
304.9640,-102.3368,0.9659,-1.9341,1.2714,0.0286,0.3742,0.0832,-213.0703,822.4418,-0.2359,0.1519,307.2583
305.0600,-102.3759,0.8462,-1.9263,1.2694,0.0306,0.4935,0.0792,-219.1468,827.0649,-0.2358,0.1524,361.1097
305.1640,-102.4136,0.7259,-1.9186,1.2678,0.0322,0.6153,0.0765,-225.8236,820.8889,-0.2355,0.1528,434.5897
305.2600,-102.4500,0.6049,-1.9109,1.2666,0.0334,0.7386,0.0697,-224.6700,822.7745,-0.2353,0.1531,509.4349
305.3560,-102.4850,0.4832,-1.9032,1.2657,0.0343,0.8627,0.0690,-232.1042,821.4877,-0.2350,0.1535,613.0342
305.4600,-102.5185,0.3609,-1.8954,1.2651,0.0349,0.9874,0.0757,-239.6120,818.6556,-0.2347,0.1538,718.3005
305.5640,-102.5506,0.2380,-1.8878,1.2647,0.0353,1.1124,0.0710,-244.7422,817.4702,-0.2347,0.1542,838.2682
305.6560,-102.5813,0.1147,-1.8802,1.2644,0.0356,1.2378,0.0568,-250.0000,804.8285,-0.2346,0.1546,971.7399
305.7960,-102.6104,-0.0091,-1.8727,1.2642,0.0358,1.3633,0.0810,-250.0000,795.8500,-0.2343,0.1551,1141.3595
305.8680,-102.6380,-0.1332,-1.8652,1.2640,0.0360,1.3406,0.0643,-250.0000,797.2689,-0.2343,0.1553,1158.8130
305.9600,-102.6641,-0.2575,-1.8578,1.2637,0.0363,1.2147,0.0820,-246.4196,795.4007,-0.2349,0.1554,934.1910
306.0640,-102.6886,-0.3819,-1.8506,1.2633,0.0367,1.0892,0.0857,-243.2321,798.7054,-0.2350,0.1550,759.5908
306.1640,-102.7116,-0.5064,-1.8434,1.2627,0.0373,0.9638,0.0590,-250.0000,797.9838,-0.2350,0.1547,617.4526
306.2680,-102.7331,-0.6309,-1.8363,1.2620,0.0380,0.8389,0.0670,-244.7703,808.7912,-0.2351,0.1541,494.6109
306.3680,-102.7530,-0.7556,-1.8292,1.2612,0.0388,0.7143,0.0852,-241.5576,814.8370,-0.2354,0.1536,386.8687
306.4680,-102.7715,-0.8803,-1.8221,1.2603,0.0397,0.5903,0.0790,-230.8573,820.3665,-0.2355,0.1532,319.2282
306.5560,-102.7885,-1.0051,-1.8151,1.2594,0.0406,0.4671,0.0553,-223.9595,823.2708,-0.2354,0.1530,254.9685
306.6600,-102.8041,-1.1301,-1.8079,1.2586,0.0414,0.3454,0.0778,-214.1093,821.9775,-0.2354,0.1528,209.0614
306.7960,-102.8182,-1.2554,-1.8006,1.2581,0.0419,0.2278,0.0892,-201.0450,825.4782,-0.2354,0.1528,177.6188
306.8560,-102.8311,-1.3811,-1.7934,1.2578,0.0422,0.1262,0.0667,-188.9877,822.2401,-0.2353,0.1527,166.8404
306.9560,-102.8426,-1.5073,-1.7860,1.2579,0.0421,0.1081,0.0835,-186.0172,822.2510,-0.2352,0.1527,164.8061
307.0520,-102.8529,-1.6340,-1.7786,1.2585,0.0415,0.1986,0.0725,-182.8378,821.9704,-0.2350,0.1527,193.5043
307.1480,-102.8621,-1.7612,-1.7709,1.2595,0.0405,0.3155,0.0678,-174.0102,815.8543,-0.2351,0.1524,233.2941
307.2440,-102.8621,-1.7612,-1.7709,1.2595,0.0405,0.3155,0.0678,-170.2462,800.9542,-0.2349,0.1523,224.6640
307.3360,-102.8701,-1.8891,-1.7634,1.2611,0.0389,0.4387,0.0698,-163.4924,782.1360,-0.2349,0.1523,286.6284
307.4360,-102.8769,-2.0177,-1.7557,1.2632,0.0368,0.5645,0.0650,-154.4713,771.6045,-0.2348,0.1522,359.7844
307.5320,-102.8827,-2.1468,-1.7480,1.2657,0.0343,0.6917,0.0682,-149.7053,757.8060,-0.2348,0.1520,450.9995
307.6320,-102.8875,-2.2764,-1.7402,1.2685,0.0315,0.8198,0.0647,-140.7579,742.8576,-0.2347,0.1519,551.3854
307.7600,-102.8914,-2.4115,-1.7326,1.2715,0.0285,0.9537,0.0628,-140.2516,730.0175,-0.2346,0.1518,690.7585
307.8360,-102.8940,-2.5368,-1.7248,1.2747,0.0253,1.0779,0.0795,-138.7113,712.4611,-0.2346,0.1517,820.3746
307.9280,-102.8958,-2.6674,-1.7172,1.2778,0.0222,1.2076,0.0947,-129.7044,698.4915,-0.2343,0.1519,987.3612
308.0280,-102.8967,-2.7981,-1.7095,1.2809,0.0191,1.3374,0.0515,-127.3529,677.6457,-0.2344,0.1515,1155.8259
308.1280,-102.8967,-2.9299,-1.7020,1.2849,0.0151,1.3331,0.0682,-117.6209,665.4675,-0.2344,0.1517,1116.0142
308.2320,-102.8958,-3.0601,-1.6944,1.2870,0.0130,1.2029,0.0873,-101.9092,653.8254,-0.2340,0.1514,863.2198
308.3280,-102.8940,-3.1901,-1.6870,1.2889,0.0111,1.0730,0.0638,-86.5780,648.7154,-0.2344,0.1509,663.8132
308.4320,-102.8915,-3.3199,-1.6796,1.2904,0.0096,0.9433,0.0635,-72.1355,647.6565,-0.2347,0.1500,536.7678
308.5240,-102.8881,-3.4494,-1.6724,1.2915,0.0085,0.8142,0.0553,-57.7319,647.6190,-0.2350,0.1492,417.6666
308.6280,-102.8841,-3.5785,-1.6651,1.2921,0.0079,0.6855,0.0572,-44.9428,644.5923,-0.2350,0.1489,334.9438
308.7640,-102.8794,-3.7073,-1.6578,1.2925,0.0075,0.5574,0.0685,-32.5108,640.1396,-0.2350,0.1487,271.5909
308.8320,-102.8740,-3.8359,-1.6504,1.2926,0.0074,0.4300,0.0840,-18.1046,638.5348,-0.2351,0.1484,223.8196
308.9240,-102.8684,-3.9604,-1.6431,1.2937,0.0063,0.3080,0.0683,-11.3823,637.4896,-0.2350,0.1483,193.5617
309.0280,-102.8616,-4.0937,-1.6357,1.2933,0.0067,0.1815,0.0625,-2.8769,638.1565,-0.2352,0.1481,178.2316
309.1240,-102.8546,-4.2219,-1.6281,1.2931,0.0069,0.0838,0.0855,11.0312,638.6662,-0.2350,0.1480,183.2963
309.2280,-102.8472,-4.3504,-1.6205,1.2930,0.0070,0.1193,0.0875,10.9322,631.7462,-0.2350,0.1479,198.8820
309.3200,-102.8393,-4.4792,-1.6129,1.2933,0.0067,0.2341,0.0703,7.9751,625.0500,-0.2350,0.1479,232.0205
309.4240,-102.8310,-4.6083,-1.6052,1.2938,0.0062,0.3591,0.0837,9.0791,619.6450,-0.2350,0.1479,289.9134
309.5240,-102.8224,-4.7377,-1.5973,1.2946,0.0054,0.4867,0.0755,13.8379,603.6351,-0.2349,0.1478,343.1246
309.6280,-102.8133,-4.8674,-1.5895,1.2957,0.0043,0.6156,0.0860,18.4106,590.6380,-0.2348,0.1477,442.7822
309.7600,-102.8038,-4.9974,-1.5816,1.2969,0.0031,0.7453,0.0970,22.2358,587.0404,-0.2347,0.1477,539.9581
309.8200,-102.7944,-5.1235,-1.5739,1.2993,0.0007,0.8712,0.0857,23.2187,576.8488,-0.2346,0.1477,655.7992
309.9240,-102.7837,-5.2585,-1.5660,1.3002,-0.0002,1.0063,0.0715,21.1897,569.3592,-0.2345,0.1477,783.3617
310.0280,-102.7731,-5.3885,-1.5582,1.3011,-0.0011,1.1365,0.0800,18.5218,556.2008,-0.2344,0.1478,936.5239
310.1240,-102.7622,-5.5184,-1.5505,1.3020,-0.0020,1.2667,0.0777,17.3475,544.1439,-0.2341,0.1481,1103.8179
310.2240,-102.7515,-5.6442,-1.5429,1.3038,-0.0038,1.3929,0.0740,10.6495,536.9559,-0.2340,0.1482,1263.5636
310.3240,-102.7392,-5.7787,-1.5352,1.3039,-0.0039,1.2723,0.0603,5.4124,531.8181,-0.2342,0.1485,1035.0933
310.4240,-102.7273,-5.9078,-1.5277,1.3038,-0.0038,1.1427,0.0573,6.1717,531.3291,-0.2344,0.1477,770.8506
310.5240,-102.7151,-6.0365,-1.5202,1.3033,-0.0033,1.0135,0.0650,15.0090,541.5398,-0.2343,0.1475,603.3649
310.6240,-102.7024,-6.1647,-1.5130,1.3023,-0.0023,0.8848,0.0565,21.6597,550.7539,-0.2350,0.1468,477.5801
310.7560,-102.6894,-6.2923,-1.5056,1.3009,-0.0009,0.7567,0.0897,22.6520,557.7855,-0.2351,0.1464,375.1252
310.8280,-102.6760,-6.4193,-1.4983,1.2990,0.0010,0.6293,0.0685,22.0623,565.8251,-0.2351,0.1463,304.0677
310.9200,-102.6623,-6.5459,-1.4911,1.2969,0.0031,0.5024,0.0860,19.1402,578.4987,-0.2352,0.1463,236.0048
311.0200,-102.6480,-6.6721,-1.4838,1.2945,0.0055,0.3761,0.0670,17.8152,597.2817,-0.2351,0.1464,193.3282
311.1280,-102.6334,-6.7980,-1.4764,1.2922,0.0078,0.2510,0.0862,13.5234,603.9625,-0.2350,0.1467,163.9940
311.2200,-102.6182,-6.9237,-1.4689,1.2898,0.0102,0.1294,0.0430,5.0125,610.7374,-0.2350,0.1469,165.4961
311.3280,-102.6025,-7.0494,-1.4613,1.2876,0.0124,0.0513,0.0800,-5.7714,623.6096,-0.2348,0.1470,159.4802
311.4280,-102.5863,-7.1750,-1.4537,1.2856,0.0144,0.1437,0.0715,-7.0682,633.4210,-0.2348,0.1472,180.6615
311.5200,-102.5694,-7.3008,-1.4460,1.2839,0.0161,0.2663,0.0668,-14.9852,641.7223,-0.2346,0.1474,222.2725
311.6160,-102.5518,-7.4266,-1.4382,1.2825,0.0175,0.3919,0.0820,-27.1184,651.1302,-0.2345,0.1478,268.0274
311.7400,-102.5334,-7.5524,-1.4304,1.2814,0.0186,0.5184,0.0887,-34.3630,653.0569,-0.2342,0.1482,332.7328
311.8120,-102.5144,-7.6784,-1.4225,1.2806,0.0194,0.6455,0.0928,-47.5116,654.1566,-0.2339,0.1488,414.8676
311.9120,-102.4944,-7.8045,-1.4145,1.2801,0.0199,0.7730,0.0780,-63.7362,660.0228,-0.2336,0.1492,503.9377
312.0080,-102.4737,-7.9307,-1.4065,1.2798,0.0202,0.9008,0.0885,-75.9520,656.5885,-0.2335,0.1496,617.4396
312.0960,-102.4521,-8.0569,-1.3987,1.2797,0.0203,1.0287,0.0872,-84.9881,660.6594,-0.2331,0.1501,750.1218
312.1960,-102.4295,-8.1829,-1.3907,1.2797,0.0203,1.1567,0.0740,-95.4302,659.9112,-0.2328,0.1506,882.5462
312.3000,-102.4060,-8.3087,-1.3829,1.2796,0.0204,1.2847,0.0882,-104.9170,660.3872,-0.2324,0.1512,1040.2274
312.4000,-102.3814,-8.4351,-1.3750,1.2802,0.0198,1.3924,0.0890,-112.7338,664.5176,-0.2323,0.1505,1268.6367
312.4920,-102.3561,-8.5598,-1.3674,1.2795,0.0205,1.2663,0.0720,-116.9637,672.8719,-0.2326,0.1499,999.8096
312.6080,-102.3296,-8.6850,-1.3597,1.2794,0.0206,1.1397,0.0843,-120.2383,685.3375,-0.2326,0.1498,835.3799
312.7320,-102.3029,-8.8057,-1.3521,1.2751,0.0249,1.0175,0.0762,-122.8637,703.8325,-0.2323,0.1500,695.9319
312.7920,-102.2746,-8.9288,-1.3444,1.2737,0.0263,0.8930,0.0712,-128.9263,715.8021,-0.2323,0.1500,581.1095
312.8920,-102.2449,-9.0522,-1.3369,1.2730,0.0270,0.7680,0.1022,-133.2620,734.8607,-0.2322,0.1503,475.2273
312.9840,-102.2145,-9.1740,-1.3292,1.2710,0.0290,0.6450,0.0732,-138.0765,750.4415,-0.2320,0.1504,405.9440
313.0840,-102.1828,-9.2955,-1.3215,1.2692,0.0308,0.5228,0.0865,-144.2597,765.1482,-0.2320,0.1507,333.0838
313.1840,-102.1497,-9.4176,-1.3137,1.2684,0.0316,0.4013,0.0757,-141.9885,785.1460,-0.2317,0.1512,291.6207
313.2800,-102.1153,-9.5393,-1.3059,1.2676,0.0324,0.2838,0.0738,-141.7294,796.6918,-0.2314,0.1516,254.1862
313.3840,-102.0797,-9.6606,-1.2980,1.2668,0.0332,0.1780,0.0805,-149.5501,803.6809,-0.2312,0.1520,242.3068
313.4800,-102.0426,-9.7818,-1.2899,1.2664,0.0336,0.1203,0.0800,-163.0445,812.4901,-0.2309,0.1526,237.3221
313.5800,-102.0042,-9.9030,-1.2818,1.2663,0.0337,0.1707,0.0723,-170.7251,817.0369,-0.2308,0.1530,243.8615
313.7200,-101.9642,-10.0241,-1.2737,1.2668,0.0332,0.2757,0.0723,-169.7419,822.4608,-0.2306,0.1535,264.2835
313.7800,-101.9233,-10.1436,-1.2656,1.2659,0.0341,0.3925,0.0910,-174.7391,827.6273,-0.2303,0.1540,314.4194
313.8800,-101.8805,-10.2644,-1.2574,1.2669,0.0331,0.5154,0.0855,-182.4741,828.2706,-0.2301,0.1544,377.0544
313.9800,-101.8362,-10.3853,-1.2492,1.2685,0.0315,0.6406,0.0860,-190.5464,826.9605,-0.2299,0.1550,447.1223
314.0760,-101.7900,-10.5070,-1.2411,1.2713,0.0287,0.7682,0.0783,-198.1446,829.9958,-0.2298,0.1555,539.8453
